Country,Year,Data_Source,Data_Quality_Flag,Population_Total,Birth_Rate_per_1000,Death_Rate_per_1000,Population_Growth_pct,Fertility_Rate,Life_Expectancy_Years,Urbanization_pct,Infant_Mortality_per_1000,GDP_USD,GDP_per_Capita_USD,GDP_Growth_pct,Inflation_pct,Unemployment_pct,Trade_pct_of_GDP,CP_Birth_Rate,CP_Death_Rate,CP_Life_Expectancy,CP_Fertility_Rate,CP_Urbanization_pct,CP_Median_Age,CP_Pop_Growth_pct
Ecuador,2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,16505139,17.622,5.005,1.45809147770557,2.122,76.094,62.9913367571804,12.5,97671433000,5917.63771271481,-0.687954245877947,1.72826463324532,4.597,33.9116556219668,16.71,5.15,77.76,2.07,64.0,28.8,1.16
Ecuador,2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,16759519,17.677,5.066,1.52946083980042,2.128,76.22,63.0194591842425,12.2,104467486000,6233.32244797718,5.97039880954841,0.417335588666824,3.836,37.4585447571697,16.71,5.15,77.76,2.07,64.0,28.8,1.16
Ecuador,2018,World Bank Open Data (API) | citypopulation.de (supplement),Complete,17049547,17.523,4.648,1.71572391035149,2.111,77.248,63.0433276812321,11.9,107478961000,6303.91886658338,1.04429460679607,-0.224103246005552,3.53,41.6872284427833,16.71,5.15,77.76,2.07,64.0,28.8,1.16
Ecuador,2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,17340021,16.924,4.753,1.68935479627168,2.035,77.286,63.0627139714638,11.7,107595830000,6205.05765246766,0.1654044646003,0.266012515466155,3.812,41.7237359477593,16.71,5.15,77.76,2.07,64.0,28.8,1.16
Ecuador,2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,17546065,16.391,7.474,1.18125258230486,1.967,72.004,63.0773897782521,11.5,95865473000,5463.64515348598,-9.24509619165865,-0.338872392562139,6.116,39.9236542649719,16.71,5.15,77.76,2.07,64.0,28.8,1.16
Ecuador,2021,World Bank Open Data (API) | citypopulation.de (supplement),Complete,17682454,15.882,7.108,0.774314023514489,1.909,72.746,63.0871268249117,11.3,107179074000,6061.32350181711,9.42189269033631,0.133251386096389,4.504,48.8798774283122,16.71,5.15,77.76,2.07,64.0,28.8,1.16
Ecuador,2022,World Bank Open Data (API) | citypopulation.de (supplement),Complete,17823897,15.423,5.363,0.796723652034201,1.861,76.577,63.0901835932266,11.2,116133121000,6515.58528418336,5.86842354862311,3.46616972213076,3.713,56.5790357085125,16.71,5.15,77.76,2.07,64.0,28.8,1.16
Ecuador,2023,World Bank Open Data (API) | citypopulation.de (supplement),Complete,17980083,15.033,5.128,0.872456027022398,1.823,77.392,63.1307729554263,11.1,121147057000,6737.84748379638,1.98823813984235,2.21568764237058,3.51,51.2005834363768,16.71,5.15,77.76,2.07,64.0,28.8,1.16
Ecuador,2024,World Bank Open Data (API) | citypopulation.de (supplement),Complete,18135478,14.82,5.207,0.860548498593581,1.806,77.579,63.2376932397602,10.9,124676074700,6874.705739766,-2.00125476341026,1.54732515615369,3.453,51.262441614229,16.71,5.15,77.76,2.07,64.0,28.8,1.16
"Egypt, Arab Rep.",2015,World Bank Open Data (API) | citypopulation.de (supplement),Complete,99597342,28.184,5.818,2.09892554805563,3.5,70.135,42.6056314089048,24.1,329366576819.407,3306.98159414141,4.37201907790141,10.370490343517,13.052,25.7837333769794,,,,,,,
"Egypt, Arab Rep.",2016,World Bank Open Data (API) | citypopulation.de (supplement),Complete,101644589,26.679,5.707,2.03468294927084,3.35,70.437,42.5210717266225,23.7,332441717791.411,3270.6287768197,4.34664345555447,13.8136062148289,12.45,24.4424798848454,,,,,,,
"Egypt, Arab Rep.",2017,World Bank Open Data (API) | citypopulation.de (supplement),Complete,103696057,26.1,5.628,1.99817843887244,3.31,70.709,42.4486008687179,23.4,248362771739.13,2395.10333299491,4.18122099994778,29.5066083940038,11.767,35.122413632758,,,,,,,
"Egypt, Arab Rep.",2018,World Bank Open Data (API) | citypopulation.de (supplement),Complete,105682094,23.592,5.533,1.89713831833082,3.02,70.974,42.4577177449969,23.1,262588632526.73,2484.70315630508,5.3311086189448,14.4014657807421,9.855,37.9391899189919,,,,,,,
"Egypt, Arab Rep.",2019,World Bank Open Data (API) | citypopulation.de (supplement),Complete,107553158,22.267,5.477,1.75497438173801,2.87,71.213,42.4812027332648,22.9,318678815489.749,2962.98892023003,5.55209307156956,9.15279959324803,7.851,31.3767326661901,,,,,,,
"Egypt, Arab Rep.",2020,World Bank Open Data (API) | citypopulation.de (supplement),Complete,109315124,22.004,6.407,1.62495386951696,2.85,69.79,42.5181534630674,22.6,383817841547.099,3511.11381026379,3.55016483786838,5.04493288977538,7.974,22.8144683548419,,,,,,,
