Country,Region_Name,Region_Type,Reference_Date,Population,Area_km2,Data_Source,Notes
USA,ID,State/Territory,2024-07-01,2001619,214050.0,citypopulation.de,
USA,IL,State/Territory,1990-04-01,11430602,143781.0,citypopulation.de,
USA,IL,State/Territory,2000-04-01,12419293,143781.0,citypopulation.de,
USA,IL,State/Territory,2010-04-01,12830632,143781.0,citypopulation.de,
USA,IL,State/Territory,2020-04-01,12812508,143781.0,citypopulation.de,
USA,IL,State/Territory,2024-07-01,12710158,143781.0,citypopulation.de,
USA,IN,State/Territory,1990-04-01,5544159,92789.0,citypopulation.de,
USA,IN,State/Territory,2000-04-01,6080485,92789.0,citypopulation.de,
USA,IN,State/Territory,2010-04-01,6483802,92789.0,citypopulation.de,
USA,IN,State/Territory,2020-04-01,6785528,92789.0,citypopulation.de,
USA,IN,State/Territory,2024-07-01,6924275,92789.0,citypopulation.de,
USA,IA,State/Territory,1990-04-01,2776755,144661.0,citypopulation.de,
USA,IA,State/Territory,2000-04-01,2926324,144661.0,citypopulation.de,
USA,IA,State/Territory,2010-04-01,3046355,144661.0,citypopulation.de,
USA,IA,State/Territory,2020-04-01,3190369,144661.0,citypopulation.de,
USA,IA,State/Territory,2024-07-01,3241488,144661.0,citypopulation.de,
USA,KS,State/Territory,1990-04-01,2477574,211755.0,citypopulation.de,
USA,KS,State/Territory,2000-04-01,2688418,211755.0,citypopulation.de,
USA,KS,State/Territory,2010-04-01,2853118,211755.0,citypopulation.de,
USA,KS,State/Territory,2020-04-01,2937880,211755.0,citypopulation.de,
USA,KS,State/Territory,2024-07-01,2970606,211755.0,citypopulation.de,
USA,KY,State/Territory,1990-04-01,3685296,102279.0,citypopulation.de,
USA,KY,State/Territory,2000-04-01,4041769,102279.0,citypopulation.de,
USA,KY,State/Territory,2010-04-01,4339367,102279.0,citypopulation.de,
USA,KY,State/Territory,2020-04-01,4505836,102279.0,citypopulation.de,
USA,KY,State/Territory,2024-07-01,4588372,102279.0,citypopulation.de,
USA,LA,State/Territory,1990-04-01,4219973,111898.0,citypopulation.de,
USA,LA,State/Territory,2000-04-01,4468976,111898.0,citypopulation.de,
USA,LA,State/Territory,2010-04-01,4533372,111898.0,citypopulation.de,
USA,LA,State/Territory,2020-04-01,4657757,111898.0,citypopulation.de,
USA,LA,State/Territory,2024-07-01,4597740,111898.0,citypopulation.de,
USA,ME,State/Territory,1990-04-01,1227928,79887.0,citypopulation.de,
USA,ME,State/Territory,2000-04-01,1274923,79887.0,citypopulation.de,
USA,ME,State/Territory,2010-04-01,1328361,79887.0,citypopulation.de,
USA,ME,State/Territory,2020-04-01,1362359,79887.0,citypopulation.de,
USA,ME,State/Territory,2024-07-01,1405012,79887.0,citypopulation.de,
USA,MD,State/Territory,1990-04-01,4781468,25151.0,citypopulation.de,
USA,MD,State/Territory,2000-04-01,5296486,25151.0,citypopulation.de,
USA,MD,State/Territory,2010-04-01,5773552,25151.0,citypopulation.de,
USA,MD,State/Territory,2020-04-01,6177224,25151.0,citypopulation.de,
USA,MD,State/Territory,2024-07-01,6263220,25151.0,citypopulation.de,
USA,MA,State/Territory,1990-04-01,6016425,20205.0,citypopulation.de,
USA,MA,State/Territory,2000-04-01,6349097,20205.0,citypopulation.de,
USA,MA,State/Territory,2010-04-01,6547629,20205.0,citypopulation.de,
USA,MA,State/Territory,2020-04-01,7029917,20205.0,citypopulation.de,
USA,MA,State/Territory,2024-07-01,7136171,20205.0,citypopulation.de,
USA,MI,State/Territory,1990-04-01,9295297,146601.0,citypopulation.de,
USA,MI,State/Territory,2000-04-01,9938444,146601.0,citypopulation.de,
USA,MI,State/Territory,2010-04-01,9883640,146601.0,citypopulation.de,
USA,MI,State/Territory,2020-04-01,10077331,146601.0,citypopulation.de,
USA,MI,State/Territory,2024-07-01,10140459,146601.0,citypopulation.de,
USA,MN,State/Territory,1990-04-01,4375099,206229.0,citypopulation.de,
USA,MN,State/Territory,2000-04-01,4919479,206229.0,citypopulation.de,
USA,MN,State/Territory,2010-04-01,5303925,206229.0,citypopulation.de,
USA,MN,State/Territory,2020-04-01,5706494,206229.0,citypopulation.de,
USA,MN,State/Territory,2024-07-01,5793151,206229.0,citypopulation.de,
USA,MS,State/Territory,1990-04-01,2573216,121534.0,citypopulation.de,
USA,MS,State/Territory,2000-04-01,2844658,121534.0,citypopulation.de,
USA,MS,State/Territory,2010-04-01,2967297,121534.0,citypopulation.de,
USA,MS,State/Territory,2020-04-01,2961279,121534.0,citypopulation.de,
USA,MS,State/Territory,2024-07-01,2943045,121534.0,citypopulation.de,
USA,MO,State/Territory,1990-04-01,5117073,178051.0,citypopulation.de,
USA,MO,State/Territory,2000-04-01,5595211,178051.0,citypopulation.de,
USA,MO,State/Territory,2010-04-01,5988927,178051.0,citypopulation.de,
USA,MO,State/Territory,2020-04-01,6154913,178051.0,citypopulation.de,
USA,MO,State/Territory,2024-07-01,6245466,178051.0,citypopulation.de,
USA,MT,State/Territory,1990-04-01,799065,376963.0,citypopulation.de,
USA,MT,State/Territory,2000-04-01,902195,376963.0,citypopulation.de,
USA,MT,State/Territory,2010-04-01,989415,376963.0,citypopulation.de,
USA,MT,State/Territory,2020-04-01,1084225,376963.0,citypopulation.de,
USA,MT,State/Territory,2024-07-01,1137233,376963.0,citypopulation.de,
USA,NE,State/Territory,1990-04-01,1578385,198957.0,citypopulation.de,
USA,NE,State/Territory,2000-04-01,1711263,198957.0,citypopulation.de,
USA,NE,State/Territory,2010-04-01,1826341,198957.0,citypopulation.de,
USA,NE,State/Territory,2020-04-01,1961504,198957.0,citypopulation.de,
USA,NE,State/Territory,2024-07-01,2005465,198957.0,citypopulation.de,
USA,NV,State/Territory,1990-04-01,1201833,284330.0,citypopulation.de,
USA,NV,State/Territory,2000-04-01,1998257,284330.0,citypopulation.de,
USA,NV,State/Territory,2010-04-01,2700551,284330.0,citypopulation.de,
USA,NV,State/Territory,2020-04-01,3104614,284330.0,citypopulation.de,
USA,NV,State/Territory,2024-07-01,3267467,284330.0,citypopulation.de,
USA,NH,State/Territory,1990-04-01,1109252,23189.0,citypopulation.de,
USA,NH,State/Territory,2000-04-01,1235786,23189.0,citypopulation.de,
USA,NH,State/Territory,2010-04-01,1316470,23189.0,citypopulation.de,
USA,NH,State/Territory,2020-04-01,1377529,23189.0,citypopulation.de,
USA,NH,State/Territory,2024-07-01,1409032,23189.0,citypopulation.de,
USA,NJ,State/Territory,1990-04-01,7730188,19048.0,citypopulation.de,
USA,NJ,State/Territory,2000-04-01,8414350,19048.0,citypopulation.de,
USA,NJ,State/Territory,2010-04-01,8791894,19048.0,citypopulation.de,
USA,NJ,State/Territory,2020-04-01,9288994,19048.0,citypopulation.de,
USA,NJ,State/Territory,2024-07-01,9500851,19048.0,citypopulation.de,
USA,NM,State/Territory,1990-04-01,1515069,314196.0,citypopulation.de,
USA,NM,State/Territory,2000-04-01,1819046,314196.0,citypopulation.de,
USA,NM,State/Territory,2010-04-01,2059179,314196.0,citypopulation.de,
USA,NM,State/Territory,2020-04-01,2117522,314196.0,citypopulation.de,
USA,NM,State/Territory,2024-07-01,2130256,314196.0,citypopulation.de,
USA,NY,State/Territory,1990-04-01,17990455,122049.0,citypopulation.de,
USA,NY,State/Territory,2000-04-01,18976457,122049.0,citypopulation.de,
USA,NY,State/Territory,2010-04-01,19378102,122049.0,citypopulation.de,
USA,NY,State/Territory,2020-04-01,20201249,122049.0,citypopulation.de,
USA,NY,State/Territory,2024-07-01,19867248,122049.0,citypopulation.de,
USA,NC,State/Territory,1990-04-01,6628637,125924.0,citypopulation.de,
USA,NC,State/Territory,2000-04-01,8049313,125924.0,citypopulation.de,
USA,NC,State/Territory,2010-04-01,9535483,125924.0,citypopulation.de,
USA,NC,State/Territory,2020-04-01,10439388,125924.0,citypopulation.de,
USA,NC,State/Territory,2024-07-01,11046024,125924.0,citypopulation.de,
USA,ND,State/Territory,1990-04-01,638800,178708.0,citypopulation.de,
USA,ND,State/Territory,2000-04-01,642200,178708.0,citypopulation.de,
USA,ND,State/Territory,2010-04-01,672591,178708.0,citypopulation.de,
USA,ND,State/Territory,2020-04-01,779094,178708.0,citypopulation.de,
USA,ND,State/Territory,2024-07-01,796568,178708.0,citypopulation.de,
USA,OH,State/Territory,1990-04-01,10847115,105829.0,citypopulation.de,
USA,OH,State/Territory,2000-04-01,11353140,105829.0,citypopulation.de,
USA,OH,State/Territory,2010-04-01,11536504,105829.0,citypopulation.de,
USA,OH,State/Territory,2020-04-01,11799448,105829.0,citypopulation.de,
USA,OH,State/Territory,2024-07-01,11883304,105829.0,citypopulation.de,
USA,OK,State/Territory,1990-04-01,3145585,177663.0,citypopulation.de,
USA,OK,State/Territory,2000-04-01,3450654,177663.0,citypopulation.de,
USA,OK,State/Territory,2010-04-01,3751351,177663.0,citypopulation.de,
USA,OK,State/Territory,2020-04-01,3959353,177663.0,citypopulation.de,
USA,OK,State/Territory,2024-07-01,4095393,177663.0,citypopulation.de,
USA,OR,State/Territory,1990-04-01,2842321,248607.0,citypopulation.de,
USA,OR,State/Territory,2000-04-01,3421399,248607.0,citypopulation.de,
USA,OR,State/Territory,2010-04-01,3831074,248607.0,citypopulation.de,
USA,OR,State/Territory,2020-04-01,4237256,248607.0,citypopulation.de,
USA,OR,State/Territory,2024-07-01,4272371,248607.0,citypopulation.de,
USA,PA,State/Territory,1990-04-01,11881643,115884.0,citypopulation.de,
USA,PA,State/Territory,2000-04-01,12281054,115884.0,citypopulation.de,
USA,PA,State/Territory,2010-04-01,12702379,115884.0,citypopulation.de,
USA,PA,State/Territory,2020-04-01,13002700,115884.0,citypopulation.de,
USA,PA,State/Territory,2024-07-01,13078751,115884.0,citypopulation.de,
USA,RI,State/Territory,1990-04-01,1003464,2678.0,citypopulation.de,
USA,RI,State/Territory,2000-04-01,1048319,2678.0,citypopulation.de,
USA,RI,State/Territory,2010-04-01,1052567,2678.0,citypopulation.de,
USA,RI,State/Territory,2020-04-01,1097379,2678.0,citypopulation.de,
USA,RI,State/Territory,2024-07-01,1112308,2678.0,citypopulation.de,
USA,SC,State/Territory,1990-04-01,3486703,77865.0,citypopulation.de,
USA,SC,State/Territory,2000-04-01,4012012,77865.0,citypopulation.de,
USA,SC,State/Territory,2010-04-01,4625364,77865.0,citypopulation.de,
USA,SC,State/Territory,2020-04-01,5118425,77865.0,citypopulation.de,
USA,SC,State/Territory,2024-07-01,5478831,77865.0,citypopulation.de,
USA,SD,State/Territory,1990-04-01,696004,196347.0,citypopulation.de,
USA,SD,State/Territory,2000-04-01,754844,196347.0,citypopulation.de,
USA,SD,State/Territory,2010-04-01,814180,196347.0,citypopulation.de,
USA,SD,State/Territory,2020-04-01,886667,196347.0,citypopulation.de,
USA,SD,State/Territory,2024-07-01,924669,196347.0,citypopulation.de,
USA,TN,State/Territory,1990-04-01,4877185,106803.0,citypopulation.de,
USA,TN,State/Territory,2000-04-01,5689283,106803.0,citypopulation.de,
USA,TN,State/Territory,2010-04-01,6346105,106803.0,citypopulation.de,
USA,TN,State/Territory,2020-04-01,6910840,106803.0,citypopulation.de,
USA,TN,State/Territory,2024-07-01,7227750,106803.0,citypopulation.de,
USA,TX,State/Territory,1990-04-01,16986510,676653.0,citypopulation.de,
USA,TX,State/Territory,2000-04-01,20851820,676653.0,citypopulation.de,
USA,TX,State/Territory,2010-04-01,25145561,676653.0,citypopulation.de,
USA,TX,State/Territory,2020-04-01,29145505,676653.0,citypopulation.de,
USA,TX,State/Territory,2024-07-01,31290831,676653.0,citypopulation.de,
USA,UT,State/Territory,1990-04-01,1722850,212886.0,citypopulation.de,
USA,UT,State/Territory,2000-04-01,2233169,212886.0,citypopulation.de,
USA,UT,State/Territory,2010-04-01,2763885,212886.0,citypopulation.de,
USA,UT,State/Territory,2020-04-01,3271616,212886.0,citypopulation.de,
USA,UT,State/Territory,2024-07-01,3503613,212886.0,citypopulation.de,
USA,VT,State/Territory,1990-04-01,562758,23874.0,citypopulation.de,
USA,VT,State/Territory,2000-04-01,608827,23874.0,citypopulation.de,
USA,VT,State/Territory,2010-04-01,625741,23874.0,citypopulation.de,
USA,VT,State/Territory,2020-04-01,643077,23874.0,citypopulation.de,
USA,VT,State/Territory,2024-07-01,648493,23874.0,citypopulation.de,
USA,VA,State/Territory,1990-04-01,6187358,102258.0,citypopulation.de,
USA,VA,State/Territory,2000-04-01,7078515,102258.0,citypopulation.de,
USA,VA,State/Territory,2010-04-01,8001024,102258.0,citypopulation.de,
USA,VA,State/Territory,2020-04-01,8631393,102258.0,citypopulation.de,
USA,VA,State/Territory,2024-07-01,8811195,102258.0,citypopulation.de,
USA,WA,State/Territory,1990-04-01,4866692,172113.0,citypopulation.de,
USA,WA,State/Territory,2000-04-01,5894121,172113.0,citypopulation.de,
USA,WA,State/Territory,2010-04-01,6724540,172113.0,citypopulation.de,
USA,WA,State/Territory,2020-04-01,7705281,172113.0,citypopulation.de,
USA,WA,State/Territory,2024-07-01,7958180,172113.0,citypopulation.de,
USA,WV,State/Territory,1990-04-01,1793477,62266.0,citypopulation.de,
USA,WV,State/Territory,2000-04-01,1808344,62266.0,citypopulation.de,
USA,WV,State/Territory,2010-04-01,1852994,62266.0,citypopulation.de,
USA,WV,State/Territory,2020-04-01,1793716,62266.0,citypopulation.de,
USA,WV,State/Territory,2024-07-01,1769979,62266.0,citypopulation.de,
USA,WI,State/Territory,1990-04-01,4891769,140290.0,citypopulation.de,
USA,WI,State/Territory,2000-04-01,5363675,140290.0,citypopulation.de,
USA,WI,State/Territory,2010-04-01,5686986,140290.0,citypopulation.de,
USA,WI,State/Territory,2020-04-01,5893718,140290.0,citypopulation.de,
USA,WI,State/Territory,2024-07-01,5960975,140290.0,citypopulation.de,
USA,WY,State/Territory,1990-04-01,453588,251459.0,citypopulation.de,
USA,WY,State/Territory,2000-04-01,493782,251459.0,citypopulation.de,
USA,WY,State/Territory,2010-04-01,563626,251459.0,citypopulation.de,
USA,WY,State/Territory,2020-04-01,576851,251459.0,citypopulation.de,
USA,WY,State/Territory,2024-07-01,587618,251459.0,citypopulation.de,
Germany,BW,State,1990-12-31,9822027,35748.0,citypopulation.de,
Germany,BW,State,2001-12-31,10600906,35748.0,citypopulation.de,
Germany,BW,State,2011-05-09,10486660,35748.0,citypopulation.de,
Germany,BW,State,2022-05-15,11104040,35748.0,citypopulation.de,
Germany,BW,State,2024-12-31,11245898,35748.0,citypopulation.de,
Germany,BY,State,1990-12-31,11448823,70542.0,citypopulation.de,
Germany,BY,State,2001-12-31,12329714,70542.0,citypopulation.de,
Germany,BY,State,2011-05-09,12397614,70542.0,citypopulation.de,
Germany,BY,State,2022-05-15,13038724,70542.0,citypopulation.de,
Germany,BY,State,2024-12-31,13248928,70542.0,citypopulation.de,
Germany,BE,State,1990-12-31,3433695,891.0,citypopulation.de,
Germany,BE,State,2001-12-31,3388434,891.0,citypopulation.de,
Germany,BE,State,2011-05-09,3292365,891.0,citypopulation.de,
Germany,BE,State,2022-05-15,3596999,891.0,citypopulation.de,
Germany,BE,State,2024-12-31,3685265,891.0,citypopulation.de,
Germany,BB,State,1990-12-31,2589504,29654.0,citypopulation.de,
Germany,BB,State,2001-12-31,2593040,29654.0,citypopulation.de,
Germany,BB,State,2011-05-09,2455780,29654.0,citypopulation.de,
Germany,BB,State,2022-05-15,2534075,29654.0,citypopulation.de,
Germany,BB,State,2024-12-31,2556747,29654.0,citypopulation.de,
Germany,HB,State,1990-12-31,681665,420.0,citypopulation.de,
Germany,HB,State,2001-12-31,659651,420.0,citypopulation.de,
Germany,HB,State,2011-05-09,650863,420.0,citypopulation.de,
Germany,HB,State,2022-05-15,693204,420.0,citypopulation.de,
Germany,HB,State,2024-12-31,704881,420.0,citypopulation.de,
Germany,HH,State,1990-12-31,1652363,755.0,citypopulation.de,
Germany,HH,State,2001-12-31,1726363,755.0,citypopulation.de,
Germany,HH,State,2011-05-09,1706696,755.0,citypopulation.de,
Germany,HH,State,2022-05-15,1808846,755.0,citypopulation.de,
Germany,HH,State,2024-12-31,1862565,755.0,citypopulation.de,
Germany,HE,State,1990-12-31,5763310,21116.0,citypopulation.de,
Germany,HE,State,2001-12-31,6077826,21116.0,citypopulation.de,
Germany,HE,State,2011-05-09,5971816,21116.0,citypopulation.de,
Germany,HE,State,2022-05-15,6207278,21116.0,citypopulation.de,
Germany,HE,State,2024-12-31,6280793,21116.0,citypopulation.de,
Germany,MV,State,1990-12-31,1906710,23295.0,citypopulation.de,
Germany,MV,State,2001-12-31,1759877,23295.0,citypopulation.de,
Germany,MV,State,2011-05-09,1609982,23295.0,citypopulation.de,
Germany,MV,State,2022-05-15,1570817,23295.0,citypopulation.de,
Germany,MV,State,2024-12-31,1573597,23295.0,citypopulation.de,
Germany,NI,State,1990-12-31,7393302,47710.0,citypopulation.de,
Germany,NI,State,2001-12-31,7956416,47710.0,citypopulation.de,
Germany,NI,State,2011-05-09,7777992,47710.0,citypopulation.de,
Germany,NI,State,2022-05-15,7943265,47710.0,citypopulation.de,
Germany,NI,State,2024-12-31,8004489,47710.0,citypopulation.de,
Germany,NW,State,1990-12-31,17349651,34112.0,citypopulation.de,
Germany,NW,State,2001-12-31,18052092,34112.0,citypopulation.de,
Germany,NW,State,2011-05-09,17538251,34112.0,citypopulation.de,
Germany,NW,State,2022-05-15,17890489,34112.0,citypopulation.de,
Germany,NW,State,2024-12-31,18034454,34112.0,citypopulation.de,
Germany,RP,State,1990-12-31,3763510,19858.0,citypopulation.de,
Germany,RP,State,2001-12-31,4049066,19858.0,citypopulation.de,
Germany,RP,State,2011-05-09,3989808,19858.0,citypopulation.de,
Germany,RP,State,2022-05-15,4094169,19858.0,citypopulation.de,
Germany,RP,State,2024-12-31,4129569,19858.0,citypopulation.de,
Germany,SL,State,1990-12-31,1072963,2572.0,citypopulation.de,
Germany,SL,State,2001-12-31,1066470,2572.0,citypopulation.de,
Germany,SL,State,2011-05-09,999623,2572.0,citypopulation.de,
Germany,SL,State,2022-05-15,1006864,2572.0,citypopulation.de,
Germany,SL,State,2024-12-31,1012141,2572.0,citypopulation.de,
Germany,SN,State,1990-12-31,4775873,18450.0,citypopulation.de,
Germany,SN,State,2001-12-31,4384192,18450.0,citypopulation.de,
Germany,SN,State,2011-05-09,4056799,18450.0,citypopulation.de,
Germany,SN,State,2022-05-15,4038131,18450.0,citypopulation.de,
Germany,SN,State,2024-12-31,4042422,18450.0,citypopulation.de,
Germany,ST,State,1990-12-31,2873957,20555.0,citypopulation.de,
Germany,ST,State,2001-12-31,2580626,20555.0,citypopulation.de,
Germany,ST,State,2011-05-09,2287040,20555.0,citypopulation.de,
Germany,ST,State,2022-05-15,2146443,20555.0,citypopulation.de,
Germany,ST,State,2024-12-31,2135597,20555.0,citypopulation.de,
Germany,SH,State,1990-12-31,2626127,15804.0,citypopulation.de,
Germany,SH,State,2001-12-31,2804249,15804.0,citypopulation.de,
Germany,SH,State,2011-05-09,2800119,15804.0,citypopulation.de,
Germany,SH,State,2022-05-15,2927542,15804.0,citypopulation.de,
Germany,SH,State,2024-12-31,2959517,15804.0,citypopulation.de,
Germany,TH,State,1990-12-31,2599747,16202.0,citypopulation.de,
Germany,TH,State,2001-12-31,2411387,16202.0,citypopulation.de,
Germany,TH,State,2011-05-09,2188589,16202.0,citypopulation.de,
Germany,TH,State,2022-05-15,2110396,16202.0,citypopulation.de,
Germany,TH,State,2024-12-31,2100277,16202.0,citypopulation.de,
Germany,DEU,State,1990-12-31,79753227,357684.0,citypopulation.de,
Germany,DEU,State,2001-12-31,82440309,357684.0,citypopulation.de,
Germany,DEU,State,2011-05-09,80219695,357684.0,citypopulation.de,
Germany,DEU,State,2022-05-15,82711282,357684.0,citypopulation.de,
Germany,DEU,State,2024-12-31,83577140,357684.0,citypopulation.de,
UK,ENG,Country/Region,1991-04-05,47055205,130278.0,citypopulation.de,
UK,ENG,Country/Region,2001-04-29,49138831,130278.0,citypopulation.de,
UK,ENG,Country/Region,2011-03-27,53012456,130278.0,citypopulation.de,
UK,ENG,Country/Region,2021-03-21,56490048,130278.0,citypopulation.de,
UK,ENG,Country/Region,2024-06-30,58620101,130278.0,citypopulation.de,
UK,NIR,Country/Region,1991-04-05,1577836,13562.0,citypopulation.de,
UK,NIR,Country/Region,2001-04-29,1685267,13562.0,citypopulation.de,
UK,NIR,Country/Region,2011-03-27,1810863,13562.0,citypopulation.de,
UK,NIR,Country/Region,2021-03-21,1903175,13562.0,citypopulation.de,
UK,NIR,Country/Region,2024-06-30,1927855,13562.0,citypopulation.de,
UK,SCO,Country/Region,1991-04-05,4998567,77925.0,citypopulation.de,
UK,SCO,Country/Region,2001-04-29,5062011,77925.0,citypopulation.de,
UK,SCO,Country/Region,2011-03-27,5295403,77925.0,citypopulation.de,
UK,SCO,Country/Region,2021-03-21,5418400,77925.0,citypopulation.de,
UK,SCO,Country/Region,2024-06-30,5546900,77925.0,citypopulation.de,
UK,WAL,Country/Region,1991-04-05,2835073,20735.0,citypopulation.de,
UK,WAL,Country/Region,2001-04-29,2903085,20735.0,citypopulation.de,
UK,WAL,Country/Region,2011-03-27,3063456,20735.0,citypopulation.de,
UK,WAL,Country/Region,2021-03-21,3107494,20735.0,citypopulation.de,
UK,WAL,Country/Region,2024-06-30,3186581,20735.0,citypopulation.de,
UK,GBR,Country/Region,1991-04-05,56466680,242500.0,citypopulation.de,
UK,GBR,Country/Region,2001-04-29,58789194,242500.0,citypopulation.de,
UK,GBR,Country/Region,2011-03-27,63182178,242500.0,citypopulation.de,
UK,GBR,Country/Region,2021-03-21,66920000,242500.0,citypopulation.de,
UK,GBR,Country/Region,2024-06-30,69281437,242500.0,citypopulation.de,
France,ARA,Region,1975-02-20,6111163,69711.0,citypopulation.de,
France,ARA,Region,1982-03-04,6348625,69711.0,citypopulation.de,
France,ARA,Region,1990-03-05,6671915,69711.0,citypopulation.de,
France,ARA,Region,1999-03-08,6954285,69711.0,citypopulation.de,
France,ARA,Region,2007-01-01,7405206,69711.0,citypopulation.de,
France,ARA,Region,2015-01-01,7877698,69711.0,citypopulation.de,
France,ARA,Region,2023-01-01,8205557,69711.0,citypopulation.de,
France,BFC,Region,1975-02-20,2631260,47784.0,citypopulation.de,
France,BFC,Region,1982-03-04,2680103,47784.0,citypopulation.de,
France,BFC,Region,1990-03-05,2706929,47784.0,citypopulation.de,
France,BFC,Region,1999-03-08,2727126,47784.0,citypopulation.de,
France,BFC,Region,2007-01-01,2792562,47784.0,citypopulation.de,
France,BFC,Region,2015-01-01,2820940,47784.0,citypopulation.de,
France,BFC,Region,2023-01-01,2802670,47784.0,citypopulation.de,
France,BRE,Region,1975-02-20,2595431,27208.0,citypopulation.de,
France,BRE,Region,1982-03-04,2707886,27208.0,citypopulation.de,
France,BRE,Region,1990-03-05,2795638,27208.0,citypopulation.de,
France,BRE,Region,1999-03-08,2906197,27208.0,citypopulation.de,
France,BRE,Region,2007-01-01,3120288,27208.0,citypopulation.de,
France,BRE,Region,2015-01-01,3293850,27208.0,citypopulation.de,
France,BRE,Region,2023-01-01,3449370,27208.0,citypopulation.de,
France,CVL,Region,1975-02-20,2152500,39151.0,citypopulation.de,
France,CVL,Region,1982-03-04,2264164,39151.0,citypopulation.de,
France,CVL,Region,1990-03-05,2371036,39151.0,citypopulation.de,
France,CVL,Region,1999-03-08,2440329,39151.0,citypopulation.de,
France,CVL,Region,2007-01-01,2526919,39151.0,citypopulation.de,
France,CVL,Region,2015-01-01,2578592,39151.0,citypopulation.de,
France,CVL,Region,2023-01-01,2587031,39151.0,citypopulation.de,
France,COR,Region,1975-02-20,225562,8680.0,citypopulation.de,
France,COR,Region,1982-03-04,240178,8680.0,citypopulation.de,
France,COR,Region,1990-03-05,250371,8680.0,citypopulation.de,
France,COR,Region,1999-03-08,260196,8680.0,citypopulation.de,
France,COR,Region,2007-01-01,299209,8680.0,citypopulation.de,
France,COR,Region,2015-01-01,327283,8680.0,citypopulation.de,
France,COR,Region,2023-01-01,355486,8680.0,citypopulation.de,
France,GES,Region,1975-02-20,5185039,57441.0,citypopulation.de,
France,GES,Region,1982-03-04,5231931,57441.0,citypopulation.de,
France,GES,Region,1990-03-05,5278005,57441.0,citypopulation.de,
France,GES,Region,1999-03-08,5386939,57441.0,citypopulation.de,
France,GES,Region,2007-01-01,5506686,57441.0,citypopulation.de,
France,GES,Region,2015-01-01,5559051,57441.0,citypopulation.de,
France,GES,Region,2023-01-01,5563378,57441.0,citypopulation.de,
France,HTF,Region,1975-02-20,5592362,31806.0,citypopulation.de,
France,HTF,Region,1982-03-04,5673217,31806.0,citypopulation.de,
France,HTF,Region,1990-03-05,5775686,31806.0,citypopulation.de,
France,HTF,Region,1999-03-08,5854014,31806.0,citypopulation.de,
France,HTF,Region,2007-01-01,5921960,31806.0,citypopulation.de,
France,HTF,Region,2015-01-01,6009976,31806.0,citypopulation.de,
France,HTF,Region,2023-01-01,5992194,31806.0,citypopulation.de,
France,ILE,Region,1975-02-20,9878565,12012.0,citypopulation.de,
France,ILE,Region,1982-03-04,10073059,12012.0,citypopulation.de,
France,ILE,Region,1990-03-05,10660554,12012.0,citypopulation.de,
France,ILE,Region,1999-03-08,10952011,12012.0,citypopulation.de,
France,ILE,Region,2007-01-01,11598866,12012.0,citypopulation.de,
France,ILE,Region,2015-01-01,12082144,12012.0,citypopulation.de,
France,ILE,Region,2023-01-01,12463067,12012.0,citypopulation.de,
France,NMD,Region,1975-02-20,2901847,29907.0,citypopulation.de,
France,NMD,Region,1982-03-04,3006341,29907.0,citypopulation.de,
France,NMD,Region,1990-03-05,3128565,29907.0,citypopulation.de,
France,NMD,Region,1999-03-08,3202385,29907.0,citypopulation.de,
France,NMD,Region,2007-01-01,3278145,29907.0,citypopulation.de,
France,NMD,Region,2015-01-01,3339131,29907.0,citypopulation.de,
France,NMD,Region,2023-01-01,3345842,29907.0,citypopulation.de,
France,NAQ,Region,1975-02-20,4817190,84036.0,citypopulation.de,
France,NAQ,Region,1982-03-04,4961927,84036.0,citypopulation.de,
France,NAQ,Region,1990-03-05,5113789,84036.0,citypopulation.de,
France,NAQ,Region,1999-03-08,5259366,84036.0,citypopulation.de,
France,NAQ,Region,2007-01-01,5627671,84036.0,citypopulation.de,
France,NAQ,Region,2015-01-01,5911482,84036.0,citypopulation.de,
France,NAQ,Region,2023-01-01,6150451,84036.0,citypopulation.de,
France,OCC,Region,1975-02-20,4057772,72724.0,citypopulation.de,
France,OCC,Region,1982-03-04,4251833,72724.0,citypopulation.de,
France,OCC,Region,1990-03-05,4545648,72724.0,citypopulation.de,
France,OCC,Region,1999-03-08,4847335,72724.0,citypopulation.de,
France,OCC,Region,2007-01-01,5371117,72724.0,citypopulation.de,
France,OCC,Region,2015-01-01,5774185,72724.0,citypopulation.de,
France,OCC,Region,2023-01-01,6124653,72724.0,citypopulation.de,
France,PAY,Region,1975-02-20,2767163,32082.0,citypopulation.de,
France,PAY,Region,1982-03-04,2930398,32082.0,citypopulation.de,
France,PAY,Region,1990-03-05,3059112,32082.0,citypopulation.de,
France,PAY,Region,1999-03-08,3222061,32082.0,citypopulation.de,
France,PAY,Region,2007-01-01,3482594,32082.0,citypopulation.de,
France,PAY,Region,2015-01-01,3718512,32082.0,citypopulation.de,
France,PAY,Region,2023-01-01,3907156,32082.0,citypopulation.de,
France,PRO,Region,1975-02-20,3675730,31400.0,citypopulation.de,
France,PRO,Region,1982-03-04,3965209,31400.0,citypopulation.de,
France,PRO,Region,1990-03-05,4257907,31400.0,citypopulation.de,
France,PRO,Region,1999-03-08,4506151,31400.0,citypopulation.de,
France,PRO,Region,2007-01-01,4864015,31400.0,citypopulation.de,
France,PRO,Region,2015-01-01,5007977,31400.0,citypopulation.de,
France,PRO,Region,2023-01-01,5218960,31400.0,citypopulation.de,
